mp_id,first_name,last_name,club,x_mean,x_sd,x_lo90,x_hi90,rhat
26,Krzysztof,Bojarski,KO,-1.0533991379514345,0.06655426711428597,-1.169172114736281,-0.9556176565878273,1.0301812255506237
190,Wojciech,Król,KO,-1.0513642891839676,0.06123335433943814,-1.1547485984466757,-0.9583091908332837,1.022151025390738
208,Maciej,Lasek,KO,-1.050788943796725,0.06702419020842364,-1.1660005279031227,-0.9502439622889662,1.0103348014053652
195,Adam,Krzemiński,KO,-1.049353344659339,0.06000598423634333,-1.1560768074516248,-0.9563032542369033,1.0219235835805363
132,Marek,Hok,KO,-1.048955273179895,0.06637906361439702,-1.158139130111152,-0.9487674399217847,1.0281266307081722
67,Barbara,Dolniak,KO,-1.0484295682309357,0.06335414124613124,-1.1578430346604625,-0.9528736403897937,1.0250607065221655
344,Waldemar,Sługocki,KO,-1.047535059921392,0.06296768557529911,-1.1595431410413233,-0.9488856522310116,1.0232777970498605
143,Danuta,Jazłowiecka,KO,-1.0436715048871896,0.10903364563438107,-1.236683889785437,-0.8875343407786379,1.054667756878894
187,Michał,Krawczyk,KO,-1.0424086429177748,0.06826801193089853,-1.167525252032463,-0.9423297602638194,1.0343048124216772
173,Zbigniew,Konwiński,KO,-1.040592473673373,0.05997508300345681,-1.1439422958390306,-0.9461426749676495,1.01901133709834
10,Urszula,Augustyn,KO,-1.0392152790462272,0.06166489488362217,-1.1435551999326377,-0.9413102732308425,1.008894157780489
126,Agnieszka,Hanajczyk,KO,-1.038180915348783,0.060035932112137896,-1.1432343786793702,-0.9452824699268605,1.0216221135644954
140,Maria,Janyska,KO,-1.0377097687254604,0.06245992402269582,-1.1499191049561028,-0.9423967229094559,1.0287821981316196
135,Łukasz,Horbatowski,KO,-1.0347181939391341,0.06217054394230546,-1.1468147373901452,-0.942674169685284,1.0376660040177932
361,Paweł,Suski,KO,-1.0334978518469478,0.0575874565663573,-1.1352668277748437,-0.9474782612983744,1.0129003590008518
82,Joanna,Frydrych,KO,-1.0318628369490936,0.05898273173569239,-1.1362693896216123,-0.9420676109230338,1.0111381771135253
168,Ewa,Kołodziej,KO,-1.0315287549044316,0.062070766120828236,-1.1445824825465785,-0.9395123437979598,1.030573592627466
466,Paweł,Masełko,KO,-1.0310627145474598,0.058546730952119826,-1.1315664518080948,-0.9412473573904553,1.011218888212698
284,Karolina,Pawliczak,KO,-1.0303372588058006,0.06251913354178897,-1.1398203401573785,-0.9355149086013361,1.045932632229526
308,Renata,Rak,KO,-1.0286462624713082,0.05645301855685835,-1.127505134255872,-0.9390716408815805,1.0144041231462977
274,Paweł,Olszewski,KO,-1.0282773446729248,0.06039179979892793,-1.1344935588380047,-0.9365837343475858,1.0220796581256988
491,Aleksandra,Kot,KO,-1.026540907148591,0.06256557684717913,-1.1370629675553245,-0.9317001882118877,1.0194227222681993
427,Mariusz,Witczak,KO,-1.0258740230171532,0.05740462028884899,-1.126228359498795,-0.9376659685059618,1.0078469874275473
385,Apoloniusz,Tajner,KO,-1.0254874705518702,0.05398390076819053,-1.1158612383196935,-0.939970251452322,1.0142138432759702
372,Henryk,Szopiński,KO,-1.0254813506043379,0.05938262434951715,-1.1297037814538844,-0.9372926862173423,1.0150398176036106
209,Gabriela,Lenartowicz,KO,-1.0232645487278922,0.05856714520039305,-1.129957303024169,-0.9351154487227483,1.0055188029182933
125,Krzysztof,Habura,KO,-1.0229104038059669,0.060398160532172604,-1.1315559323191566,-0.929610442011557,1.029167962881672
